header.cases,17520000000_0.126350,191500000000_0.105600,231360000000_0.096362
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_2_280_290,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_2_290_300,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_2_300_350,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_2_350_400,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_2_400_450,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_2_450_500,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_2_500_550,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_2_550_600,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_2_600_650,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_2_650_700,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_2_700_750,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_2_750_800,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_2_800_850,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_2_850_900,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_2_900_950,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_2_950_1000,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_3_0_10,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_3_10_20,21910,10600,11544
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_3_20_30,4883,1532,1911
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_3_30_40,9125,6285,6277
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_3_40_50,29618,6429,6450
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_3_50_60,5885,66,87
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_3_60_70,2001,16,8
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_3_70_80,572,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_3_80_90,101,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_3_90_100,16,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_3_100_110,1,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_3_110_120,1,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_3_120_130,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_3_130_140,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_3_140_150,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_3_150_160,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_3_160_170,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_3_170_180,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_3_180_190,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_3_190_200,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_3_200_210,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_3_210_220,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_3_220_230,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_3_230_240,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_3_240_250,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_3_250_260,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_3_260_270,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_3_270_280,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_3_280_290,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_3_290_300,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_3_300_350,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_3_350_400,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_3_400_450,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_3_450_500,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_3_500_550,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_3_550_600,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_3_600_650,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_3_650_700,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_3_700_750,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_3_750_800,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_3_800_850,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_3_850_900,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_3_900_950,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_3_950_1000,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_4_0_10,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_4_10_20,8573,4920,5497
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_4_20_30,2548,986,1293
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_4_30_40,3386,3580,3597
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_4_40_50,16900,5417,5487
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_4_50_60,4658,96,122
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_4_60_70,1483,11,13
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_4_70_80,435,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_4_80_90,89,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_4_90_100,16,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_4_100_110,4,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_4_110_120,1,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_4_120_130,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_4_130_140,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_4_140_150,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_4_150_160,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_4_160_170,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_4_170_180,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_4_180_190,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_4_190_200,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_4_200_210,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_4_210_220,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_4_220_230,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_4_230_240,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_4_240_250,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_4_250_260,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_4_260_270,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_4_270_280,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_4_280_290,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_4_290_300,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_4_300_350,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_4_350_400,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_4_400_450,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_4_450_500,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_4_500_550,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_4_550_600,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_4_600_650,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_4_650_700,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_4_700_750,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_4_750_800,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_4_800_850,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_4_850_900,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_4_900_950,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_4_950_1000,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_5_0_10,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_5_10_20,3580,2190,2482
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_5_20_30,977,695,955
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_5_30_40,966,1813,1894
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_5_40_50,5839,3659,3798
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_5_50_60,2432,186,182
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_5_60_70,815,21,13
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_5_70_80,255,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_5_80_90,49,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_5_90_100,9,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_5_100_110,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_5_110_120,2,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_5_120_130,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_5_130_140,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_5_140_150,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_5_150_160,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_5_160_170,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_5_170_180,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_5_180_190,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_5_190_200,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_5_200_210,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_5_210_220,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_5_220_230,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_5_230_240,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_5_240_250,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_5_250_260,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_5_260_270,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_5_270_280,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_5_280_290,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_5_290_300,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_5_300_350,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_5_350_400,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_5_400_450,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_5_450_500,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_5_500_550,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_5_550_600,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_5_600_650,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_5_650_700,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_5_700_750,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_5_750_800,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_5_800_850,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_5_850_900,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_5_900_950,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_5_950_1000,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_6_0_10,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_6_10_20,827,912,1081
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_6_20_30,236,385,557
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_6_30_40,160,781,834
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_6_40_50,1248,2044,2040
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_6_50_60,800,242,216
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_6_60_70,318,22,12
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_6_70_80,107,1,1
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_6_80_90,34,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_6_90_100,10,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_6_100_110,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_6_110_120,3,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_6_120_130,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_6_130_140,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_6_140_150,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_6_150_160,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_6_160_170,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_6_170_180,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_6_180_190,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_6_190_200,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_6_200_210,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_6_210_220,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_6_220_230,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_6_230_240,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_6_240_250,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_6_250_260,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_6_260_270,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_6_270_280,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_6_280_290,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_6_290_300,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_6_300_350,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_6_350_400,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_6_400_450,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_6_450_500,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_6_500_550,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_6_550_600,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_6_600_650,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_6_650_700,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_6_700_750,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_6_750_800,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_6_800_850,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_6_850_900,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_6_900_950,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_6_950_1000,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_7_0_10,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_7_10_20,216,350,431
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_7_20_30,40,151,240
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_7_30_40,27,257,317
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_7_40_50,209,1007,913
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_7_50_60,193,243,178
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_7_60_70,94,15,6
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_7_70_80,42,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_7_80_90,6,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_7_90_100,3,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_7_100_110,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_7_110_120,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_7_120_130,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_7_130_140,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_7_140_150,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_7_150_160,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_7_160_170,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_7_170_180,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_7_180_190,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_7_190_200,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_7_200_210,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_7_210_220,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_7_220_230,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_7_230_240,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_7_240_250,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_7_250_260,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_7_260_270,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_7_270_280,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_7_280_290,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_7_290_300,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_7_300_350,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_7_350_400,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_7_400_450,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_7_450_500,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_7_500_550,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_7_550_600,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_7_600_650,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_7_650_700,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_7_700_750,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_7_750_800,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_7_800_850,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_7_850_900,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_7_900_950,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_7_950_1000,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_8_0_10,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_8_10_20,33,118,149
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_8_20_30,8,69,100
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_8_30_40,5,65,62
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_8_40_50,30,394,347
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_8_50_60,26,194,118
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_8_60_70,22,9,6
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_8_70_80,7,2,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_8_80_90,3,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_8_90_100,1,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_8_100_110,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_8_110_120,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_8_120_130,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_8_130_140,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_8_140_150,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_8_150_160,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_8_160_170,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_8_170_180,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_8_180_190,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_8_190_200,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_8_200_210,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_8_210_220,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_8_220_230,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_8_230_240,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_8_240_250,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_8_250_260,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_8_260_270,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_8_270_280,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_8_280_290,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_8_290_300,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_8_300_350,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_8_350_400,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_8_400_450,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_8_450_500,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_8_500_550,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_8_550_600,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_8_600_650,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_8_650_700,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_8_700_750,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_8_750_800,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_8_800_850,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_8_850_900,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_8_900_950,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_8_950_1000,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_9_0_10,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_9_10_20,7,34,34
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_9_20_30,2,20,22
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_9_30_40,0,11,13
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_9_40_50,1,106,102
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_9_50_60,5,94,78
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_9_60_70,5,12,4
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_9_70_80,0,2,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_9_80_90,1,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_9_90_100,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_9_100_110,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_9_110_120,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_9_120_130,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_9_130_140,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_9_140_150,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_9_150_160,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_9_160_170,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_9_170_180,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_9_180_190,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_9_190_200,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_9_200_210,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_9_210_220,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_9_220_230,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_9_230_240,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_9_240_250,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_9_250_260,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_9_260_270,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_9_270_280,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_9_280_290,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_9_290_300,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_9_300_350,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_9_350_400,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_9_400_450,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_9_450_500,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_9_500_550,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_9_550_600,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_9_600_650,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_9_650_700,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_9_700_750,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_9_750_800,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_9_800_850,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_9_850_900,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_9_900_950,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_9_950_1000,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_10_0_10,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_10_10_20,2,10,6
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_10_20_30,0,4,8
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_10_30_40,0,0,6
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_10_40_50,0,7,11
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_10_50_60,0,14,8
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_10_60_70,0,1,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_10_70_80,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_10_80_90,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_10_90_100,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_10_100_110,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_10_110_120,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_10_120_130,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_10_130_140,0,0,0
l3cacheOpt.slices_0.mshrAlloc.mshr_latency_10_140_150,0,0,0
